datetime,SPY,cash,commission,total,returns,equity_curve,drawdown
2022-01-10,46551.001000000004,65079.50180000001,3.5,111630.50280000002,-0.0005192889086431673,1.1163050280000015,-0.012199980999999971
2022-01-11,46975.0,65079.50180000001,3.5,112054.50180000001,0.0037982360498693968,1.1205450180000016,-0.007959990999999889
2022-01-12,47101.9989,65079.50180000001,3.5,112181.5007,0.0011333672271969242,1.1218150070000017,-0.006690001999999806
2022-01-13,46452.999899999995,65079.50180000001,3.5,111532.50170000001,-0.005785258674115723,1.1153250170000018,-0.013179991999999752
2022-01-14,46472.000100000005,65079.50180000001,3.5,111551.50190000002,0.0001703557233130315,1.1155150190000018,-0.012989989999999674
2022-01-18,45648.998999999996,65079.50180000001,3.5,110728.50080000001,-0.007377767990410233,1.1072850080000018,-0.021220000999999655
2022-01-19,45175.0,65079.50180000001,3.5,110254.50180000001,-0.004280731668679816,1.1025450180000018,-0.025959990999999683
2022-01-20,0.0,110254.00180000001,4.0,110254.00180000001,-4.5349622177504045e-06,1.1025400180000018,-0.025964990999999715
2022-01-21,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-01-24,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-01-25,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-01-26,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-01-27,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-01-28,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-01-31,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-01,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-02,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-03,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-04,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-07,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-08,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-09,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-10,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-11,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-14,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-15,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-16,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-17,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-18,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-22,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-23,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-24,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-25,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-02-28,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-01,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-02,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-03,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-04,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-07,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-08,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-09,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-10,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-11,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-14,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-15,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-16,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-17,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-18,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-21,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-22,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-23,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-24,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-25,0.0,110254.00180000001,4.0,110254.00180000001,0.0,1.1025400180000018,-0.025964990999999715
2022-03-28,45591.000400000004,64984.50160000001,4.5,110575.50200000001,0.0029159957439295336,1.1057550200000017,-0.022749988999999804
2022-03-29,46154.9988,64984.50160000001,4.5,111139.50040000002,0.005100572819465965,1.1113950040000018,-0.017110004999999706
2022-03-30,45870.0012,64984.50160000001,4.5,110854.50280000002,-0.0025643232061892673,1.1085450280000018,-0.019959980999999738
2022-03-31,45164.0015,64984.50160000001,4.5,110148.5031,-0.006368705665242613,1.1014850310000017,-0.027019977999999778
2022-04-01,45292.001299999996,64984.50160000001,4.5,110276.5029,0.0011620657239781451,1.1027650290000017,-0.025739979999999774
2022-04-04,45679.9988,64984.50160000001,4.5,110664.50040000002,0.003518405914194167,1.1066450040000018,-0.021860004999999738
2022-04-05,45102.999899999995,64984.50160000001,4.5,110087.50150000001,-0.005213947543380448,1.1008750150000017,-0.02762999399999977
2022-04-06,44651.9989,64984.50160000001,4.5,109636.50050000001,-0.004096750256431303,1.0963650050000016,-0.032140003999999944
2022-04-07,44876.9989,64984.50160000001,4.5,109861.50050000001,0.0020522362440782427,1.0986150050000016,-0.02989000399999986
2022-04-08,44757.0007,64984.50160000001,4.5,109741.50230000001,-0.0010922679870005725,1.0974150230000017,-0.031089985999999792
2022-04-11,43992.001299999996,64984.50160000001,4.5,108976.5029,-0.006970921519815931,1.0897650290000016,-0.038739979999999896
2022-04-12,43829.0009,64984.50160000001,4.5,108813.5025,-0.0014957389497952667,1.0881350250000015,-0.040369984000000025
2022-04-13,44330.9998,64984.50160000001,4.5,109315.50140000001,0.004613387938688929,1.0931550140000015,-0.03534999500000002
2022-04-14,43779.0009,64984.50160000001,4.5,108763.5025,-0.005049594000215651,1.0876350250000013,-0.04086998400000019
2022-04-18,43797.000100000005,64984.50160000001,4.5,108781.50170000002,0.00016548933774940267,1.0878150170000016,-0.0406899919999999
2022-04-19,44504.0009,64984.50160000001,4.5,109488.5025,0.0064992741316420855,1.0948850250000015,-0.03361998399999999
2022-04-20,44470.9991,64984.50160000001,4.5,109455.5007,-0.00030141795025462326,1.0945550070000016,-0.03395000199999987
2022-04-21,43805.9998,64984.50160000001,4.5,108790.50140000001,-0.006075521976941611,1.0879050140000017,-0.04059999499999978
2022-04-22,42604.0009,64984.50160000001,4.5,107588.5025,-0.011048748599664093,1.0758850250000016,-0.0526199839999999
2022-04-25,42851.001000000004,64984.50160000001,4.5,107835.5026,0.0022957852768701326,1.0783550260000017,-0.05014998299999984
2022-04-26,0.0,107835.0026,5.0,107835.0026,-4.6366918866613815e-06,1.0783500260000016,-0.050154982999999875
2022-04-27,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-04-28,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-04-29,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-02,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-03,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-04,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-05,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-06,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-09,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-10,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-11,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-12,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-13,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-16,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-17,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-18,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-19,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-20,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-23,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-24,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-25,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-26,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-27,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-05-31,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-01,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-02,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-03,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-06,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-07,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-08,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-09,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-10,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-13,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-14,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-15,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-16,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-17,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-21,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-22,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-23,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-24,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-27,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-28,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-29,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-06-30,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-01,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-05,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-06,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-07,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-08,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-11,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-12,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-13,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-14,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-15,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-18,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-19,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-20,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-21,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-22,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-25,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-26,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-27,0.0,107835.0026,5.0,107835.0026,0.0,1.0783500260000016,-0.050154982999999875
2022-07-28,40607.0007,67730.50170000001,5.5,108337.5024,0.004659895097920641,1.0833750240000017,-0.04512998499999976
2022-07-29,41198.998999999996,67730.50170000001,5.5,108929.5007,0.005464389402427328,1.0892950070000018,-0.03921000199999969
2022-08-01,41076.9989,67730.50170000001,5.5,108807.5006,-0.0011199913633681557,1.0880750060000017,-0.04043000299999977
2022-08-02,40805.9998,67730.50170000001,5.5,108536.50150000001,-0.0024906288491658435,1.0853650150000018,-0.04313999399999968
2022-08-03,41445.0012,67730.50170000001,5.5,109175.5029,0.005887433178413115,1.0917550290000018,-0.03674997999999974
2022-08-04,41417.001299999996,67730.50170000001,5.5,109147.503,-0.00025646687449343286,1.0914750300000016,-0.037029978999999935
2022-08-05,41347.000100000005,67730.50170000001,5.5,109077.50180000001,-0.0006413449513360536,1.0907750180000018,-0.03772999099999974
2022-08-08,41298.998999999996,67730.50170000001,5.5,109029.5007,-0.00044006416729291953,1.0902950070000017,-0.0382100019999998
2022-08-09,41135.0006,67730.50170000001,5.5,108865.50230000001,-0.0015041653767748908,1.0886550230000018,-0.03984998599999967
2022-08-10,41998.998999999996,67730.50170000001,5.5,109729.5007,0.007936383718867068,1.0972950070000018,-0.03121000199999968
2022-08-11,41998.998999999996,67730.50170000001,5.5,109729.5007,0.0,1.0972950070000018,-0.03121000199999968
2022-08-12,42710.0006,67730.50170000001,5.5,110440.50230000001,0.006479584755824996,1.104405023000002,-0.024099985999999518
2022-08-15,42885.9985,67730.50170000001,5.5,110616.50020000001,0.00159359923519653,1.106165002000002,-0.022340006999999495
2022-08-16,42970.0012,67730.50170000001,5.5,110700.5029,0.0007594047890515654,1.107005029000002,-0.02149997999999953
2022-08-17,42664.9994,67730.50170000001,5.5,110395.50110000001,-0.0027551979621585065,1.103955011000002,-0.024549997999999462
2022-08-18,42789.0015,67730.50170000001,5.5,110519.5032,0.00112325320112161,1.1051950320000021,-0.02330997699999937
2022-08-19,42214.0015,67730.50170000001,5.5,109944.5032,-0.005202701635017792,1.0994450320000022,-0.029059976999999293
2022-08-22,41335.0006,67730.50170000001,5.5,109065.50230000001,-0.007994950856260674,1.0906550230000023,-0.037849985999999225
2022-08-23,41235.0006,67730.50170000001,5.5,108965.50230000001,-0.0009168802040165902,1.0896550230000024,-0.038849985999999115
2022-08-24,41367.001299999996,67730.50170000001,5.5,109097.503,0.001211398995221158,1.0909750300000023,-0.037529978999999214
2022-08-25,41951.001000000004,67730.50170000001,5.5,109681.50270000001,0.0053530070252847395,1.0968150270000026,-0.03168998199999895
2022-08-26,40530.9998,67730.50170000001,5.5,108261.50150000001,-0.012946587756770378,1.0826150150000025,-0.045889993999999046
2022-08-29,40263.000499999995,67730.50170000001,5.5,107993.5022,-0.0024754810924177972,1.0799350220000024,-0.04856998699999915
2022-08-30,39820.9991,67730.50170000001,5.5,107551.50080000001,-0.004092851801226205,1.0755150080000024,-0.052990000999999065
2022-08-31,39517.9993,67730.50170000001,5.5,107248.50100000002,-0.0028172531089402097,1.0724850100000025,-0.05601999899999899
2022-09-01,39642.001299999996,67730.50170000001,5.5,107372.503,0.001156211964211673,1.0737250300000023,-0.0547799789999992
2022-09-02,39223.998999999996,67730.50170000001,5.5,106954.5007,-0.0038930106714565316,1.0695450070000023,-0.05896000199999918
2022-09-06,39076.001000000004,67730.50170000001,5.5,106806.50270000001,-0.0013837472853537314,1.0680650270000025,-0.060439981999999004
2022-09-07,39777.999899999995,67730.50170000001,5.5,107508.5016,0.006572623222874219,1.0750850160000025,-0.053419992999999
2022-09-08,0.0,107508.0016,6.0,107508.0016,-4.6507949842400365e-06,1.0750800160000025,-0.05342499299999903
2022-09-09,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-09-12,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-09-13,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-09-14,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-09-15,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-09-16,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-09-19,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-09-20,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-09-21,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-09-22,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-09-23,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-09-26,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-09-27,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-09-28,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-09-29,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-09-30,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-03,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-04,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-05,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-06,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-07,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-10,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-11,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-12,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-13,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-14,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-17,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-18,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-19,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-20,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-21,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-24,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-25,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-26,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-27,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-28,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-10-31,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-11-01,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-11-02,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-11-03,0.0,107508.0016,6.0,107508.0016,0.0,1.0750800160000025,-0.05342499299999903
2022-11-04,37635.0006,70406.5006,6.5,108041.5012,0.0049624176066909165,1.0804150120000025,-0.04808999699999905
2022-11-07,37995.0012,70406.5006,6.5,108401.5018,0.003332058477543587,1.0840150180000023,-0.044489990999999174
2022-11-08,38200.0,70406.5006,6.5,108606.5006,0.0018911066414764033,1.0860650060000023,-0.04244000299999917
2022-11-09,37413.000499999995,70406.5006,6.5,107819.5011,-0.007246338807089803,1.0781950110000023,-0.050309997999999245
2022-11-10,39469.0002,70406.5006,6.5,109875.50080000001,0.019068903853423746,1.0987550080000024,-0.029750000999999138
2022-11-11,39851.001000000004,70406.5006,6.5,110257.5016,0.003476669477896932,1.1025750160000023,-0.025929992999999207
2022-11-14,39511.999500000005,70406.5006,6.5,109918.5001,-0.003074634333996129,1.0991850010000024,-0.02932000799999912
2022-11-15,39848.998999999996,70406.5006,6.5,110255.4996,0.0030659033710740413,1.1025549960000023,-0.025950012999999217
2022-11-16,39545.0012,70406.5006,6.5,109951.5018,-0.0027572121218704115,1.0995150180000024,-0.028989990999999105
2022-11-17,39423.998999999996,70406.5006,6.5,109830.4996,-0.0011005052047411423,1.0983049960000024,-0.030200012999999082
2022-11-18,39602.999899999995,70406.5006,6.5,110009.5005,0.0016297922767529727,1.1000950050000025,-0.028410003999999045
2022-11-21,39458.999599999996,70406.5006,6.5,109865.5002,-0.001308980582090724,1.0986550020000025,-0.029850006999998957
2022-11-22,39989.9994,70406.5006,6.5,110396.5,0.004833180561990558,1.1039650000000027,-0.024540008999998753
2022-11-23,40242.001299999996,70406.5006,6.5,110648.5019,0.002282698273949002,1.1064850190000028,-0.022019989999998657
2022-11-25,40232.998700000004,70406.5006,6.5,110639.4993,-8.136214991993906e-05,1.1063949930000028,-0.022110015999998733
2022-11-28,39591.000400000004,70406.5006,6.5,109997.501,-0.005802613931388145,1.099975010000003,-0.02852999899999853
2022-11-29,39523.0011,70406.5006,6.5,109929.5017,-0.0006181894986869718,1.0992950170000029,-0.02920999199999863
2022-11-30,40767.9993,70406.5006,6.5,111174.4999,0.011325423846617833,1.1117449990000028,-0.016760009999998715
2022-12-01,40738.000499999995,70406.5006,6.5,111144.5011,-0.0002698352592275244,1.1114450110000027,-0.0170599979999988
2022-12-02,40691.000400000004,70406.5006,6.5,111097.501,-0.00042287382222983005,1.1109750100000029,-0.01752999899999863
2022-12-05,39958.999599999996,70406.5006,6.5,110365.5002,-0.006588814270448884,1.1036550020000027,-0.02485000699999884
2022-12-06,39382.998700000004,70406.5006,6.5,109789.4993,-0.005219030394065127,1.0978949930000026,-0.030610015999998907
2022-12-07,39316.000400000004,70406.5006,6.5,109722.501,-0.0006102432420874715,1.0972250100000027,-0.03127999899999878
2022-12-08,39623.998999999996,70406.5006,6.5,110030.4996,0.00280706871601466,1.1003049960000026,-0.028200012999998858
2022-12-09,39327.999899999995,70406.5006,6.5,109734.5005,-0.0026901550122562234,1.0973450050000026,-0.031160003999998853
2022-12-12,39895.0012,70406.5006,6.5,110301.5018,0.005167028577306887,1.1030150180000027,-0.025489990999998824
2022-12-13,40197.000100000005,70406.5006,6.5,110603.5007,0.0027379400558624756,1.1060350070000027,-0.022470001999998823
2022-12-14,39939.9994,70406.5006,6.5,110346.5,-0.002323621751332161,1.1034650000000026,-0.02504000899999892
2022-12-15,38963.000499999995,70406.5006,6.5,109369.5011,-0.008853918339050248,1.0936950110000025,-0.034809997999998954
2022-12-16,38326.9989,70406.5006,6.5,108733.4995,-0.005815164132626616,1.0873349950000026,-0.04117001399999887
2022-12-19,38001.9989,70406.5006,6.5,108408.4995,-0.0029889592581355817,1.0840849950000027,-0.04442001399999884
2022-12-20,38054.0009,70406.5006,6.5,108460.5015,0.0004796856357189849,1.0846050150000026,-0.04389999399999889
2022-12-21,38623.0011,70406.5006,6.5,109029.5017,0.005246151291306678,1.0902950170000025,-0.03820999199999897
2022-12-22,38072.000100000005,70406.5006,6.5,108478.5007,-0.005053687226014292,1.0847850070000027,-0.043720001999998814
2022-12-23,38291.000400000004,70406.5006,6.5,108697.501,0.0020188359775146214,1.0869750100000029,-0.04152999899999865
2022-12-27,38139.9994,70406.5006,6.5,108546.5,-0.0013891855710648215,1.0854650000000028,-0.04304000899999871
2022-12-28,0.0,108546.0,7.0,108546.0,-4.606320793354435e-06,1.0854600000000028,-0.043045008999998746
2022-12-29,0.0,108546.0,7.0,108546.0,0.0,1.0854600000000028,-0.043045008999998746
2022-12-30,0.0,108546.0,7.0,108546.0,0.0,1.0854600000000028,-0.043045008999998746
2022-12-30,0.0,108546.0,7.0,108546.0,0.0,1.0854600000000028,-0.043045008999998746
